ds,yhat,yhat_lower,yhat_upper
2018-05-30 15:00:00,30704.77913956653,23998.696589133906,37306.25432904048
2018-05-30 16:00:00,30716.659958044555,23984.814883056595,37783.9451651967
2018-05-30 17:00:00,30727.572296689515,24578.74587712083,37574.740453391096
2018-05-30 18:00:00,30737.437146647015,24518.506013004422,37823.94036127329
2018-05-30 19:00:00,30746.197976468513,24183.596655447545,37461.61802723887
2018-05-30 20:00:00,30753.821253649778,24141.038414188897,38110.00640529184
2018-05-30 21:00:00,30760.29650490904,23759.915059227438,37786.482779817954
2018-05-30 22:00:00,30765.635917294927,23778.119471526905,37603.43158306205
2018-05-30 23:00:00,30769.873489079844,24011.780926515014,37904.37733827152
2018-05-31 00:00:00,30773.06374616327,23751.12235635636,37120.22945134097
2018-05-31 01:00:00,30775.280046226686,23425.392540621946,37390.80593345571
2018-05-31 02:00:00,30776.6124990892,24384.754297477906,37874.135620487796
2018-05-31 03:00:00,30777.16553754541,23905.6203035771,37904.42283883848
2018-05-31 04:00:00,30777.055178247658,24197.00162201154,37368.984981031615
2018-05-31 05:00:00,30776.40601704728,24263.93716863,37693.7645124248
2018-05-31 06:00:00,30775.348007299894,23485.50017995847,37383.406359762994
2018-05-31 07:00:00,30774.013073204558,24313.919957681064,37474.47429396125
2018-05-31 08:00:00,30772.5316129309,24147.555701023135,37545.574780073606
2018-05-31 09:00:00,30771.028948386265,24053.723574711592,37509.8978865408
2018-05-31 10:00:00,30769.621779605717,24038.482994494912,37586.06764074026
2018-05-31 11:00:00,30768.414702247668,24001.85052391872,37519.99849045594
2018-05-31 12:00:00,30767.496846181504,23939.901953983845,37582.283413346704
2018-05-31 13:00:00,30766.93869200801,24218.538533947805,37233.32566335263
2018-05-31 14:00:00,30766.789120281297,23969.59037211493,37719.88898686223
2018-05-31 15:00:00,30767.07274544675,24024.487913410536,37618.174739198555
2018-05-31 16:00:00,30767.78758292169,24006.70097389746,37620.23615597466
2018-05-31 17:00:00,30768.903093574325,24152.038873414167,37560.23817287764
2018-05-31 18:00:00,30770.358644916938,24044.190768014036,38056.38031535326
2018-05-31 19:00:00,30772.062422898052,23953.80968646197,37375.30879850646
2018-05-31 20:00:00,30773.890822204226,24621.521500694394,37463.70737059519
2018-05-31 21:00:00,30775.688336558,24151.532088853415,37451.949398078425
2018-05-31 22:00:00,30777.26796373966,24366.608442612225,38048.66743553944
2018-05-31 23:00:00,30778.41213304354,23791.162579972024,37681.35345761501
2018-06-01 00:00:00,30778.87415565503,24106.559587702788,37707.26399287212
2018-06-01 01:00:00,30778.380191167493,24538.962315811736,37389.518588059516
2018-06-01 02:00:00,30776.631716184893,24055.33994615544,37488.412621601725
2018-06-01 03:00:00,30773.308473786736,24380.411018291765,37187.40756992351
2018-06-01 04:00:00,30768.071875715323,23692.90027066497,36977.272236559555
2018-06-01 05:00:00,30760.568822441783,24058.502688367716,37318.8803882529
2018-06-01 06:00:00,30750.43590004345,23956.492146135504,37296.820718106304
2018-06-01 07:00:00,30737.303907005127,24023.151729999423,37614.233467777325
2018-06-01 08:00:00,30720.8026588274,23673.278204615188,37666.55045947094
2018-06-01 09:00:00,30700.56601368986,24241.984703614016,36800.64618652451
2018-06-01 10:00:00,30676.23705848456,24223.590104522566,37566.175087545955
2018-06-01 11:00:00,30647.473391357613,23596.279581120605,37629.295172280414
2018-06-01 12:00:00,30613.952434464696,23710.985496031048,36893.85117270509
2018-06-01 13:00:00,30575.376709074448,23980.137257093054,37789.638284393055
2018-06-01 14:00:00,30531.479004475976,23776.357100069454,37316.61488801932
2018-06-01 15:00:00,30482.027372163542,23348.079034323066,37411.988453535334
2018-06-01 16:00:00,30426.829878048815,23240.867094136294,37298.74162305832
2018-06-01 17:00:00,30365.739046926425,23344.910756822563,36576.31327447897
2018-06-01 18:00:00,30298.6559365787,23361.254367953148,37191.0976404887
2018-06-01 19:00:00,30225.53378221755,23090.033009404156,37304.00991323371
2018-06-01 20:00:00,30146.381156318374,23192.381230090672,37350.717643605574
2018-06-01 21:00:00,30061.264594034736,23333.801637139186,37294.063050195924
2018-06-01 22:00:00,29970.310640183387,22944.76286786949,36909.25608869034
2018-06-01 23:00:00,29873.707279997914,23038.508516520855,36671.67695469187
2018-06-02 00:00:00,29771.70472279519,23114.510992620377,36317.028935794406
2018-06-02 01:00:00,29664.615515332825,22570.94472582157,35958.14961919277
2018-06-02 02:00:00,29552.81396878894,22608.939022971575,36129.92190861909
2018-06-02 03:00:00,29436.734891781565,22359.950096646,36628.2775653865
2018-06-02 04:00:00,29316.871629911446,22211.044583464736,35727.34450870263
2018-06-02 05:00:00,29193.773420291498,22020.779109512136,35965.254533946434
2018-06-02 06:00:00,29068.042078017213,22667.266875276444,35547.09240625972
2018-06-02 07:00:00,28940.328039660315,23071.088942977556,35696.65474336362
2018-06-02 08:00:00,28811.32579640514,21758.552560209835,35503.35763142163
2018-06-02 09:00:00,28681.768757293037,21931.582470799287,35480.126380530535
2018-06-02 10:00:00,28552.423590222435,21648.70679781443,34792.19693134689
2018-06-02 11:00:00,28424.084094557198,21944.534434593184,35749.14230974516
2018-06-02 12:00:00,28297.564665656337,21649.170079523206,34816.33444643478
2018-06-02 13:00:00,28173.69341696574,20808.84918973132,35024.50608815108
2018-06-02 14:00:00,28053.30502954215,21057.808517540812,34987.92012300496
2018-06-02 15:00:00,27937.233403221704,21259.693357247073,34826.674899891696
2018-06-02 16:00:00,27826.304186353525,21085.300060972866,34730.26066988148
2018-06-02 17:00:00,27721.327263250692,21126.191095441187,34661.993907321026
2018-06-02 18:00:00,27623.089279458247,21583.06504666008,34013.12190944485
2018-06-02 19:00:00,27532.346285664793,20981.275162083104,34545.25155464636
2018-06-02 20:00:00,27449.8165799251,20777.127918682138,34369.94694101862
2018-06-02 21:00:00,27376.173826485105,20725.805865654263,34389.58748248603
2018-06-02 22:00:00,27312.0405270195,20297.836214312865,34202.186001812806
2018-06-02 23:00:00,27257.981916428816,20415.105698924897,33488.99725686202
2018-06-03 00:00:00,27214.500351354636,20845.3581070655,34405.0188619771
2018-06-03 01:00:00,27182.030254196492,20479.120828875395,33560.92177527928
2018-06-03 02:00:00,27160.933669773636,20534.507309841592,34007.93538524164
2018-06-03 03:00:00,27151.49648515224,20728.579121023446,34041.80498982285
2018-06-03 04:00:00,27153.925356085652,20325.117033142495,34422.18374914804
2018-06-03 05:00:00,27168.345375780165,20494.715980305155,34023.3338184136
2018-06-03 06:00:00,27194.798513722024,20971.200743444515,34280.593770958985
2018-06-03 07:00:00,27233.242843761305,20165.895356966776,34243.58537012703
2018-06-03 08:00:00,27283.552572079527,20620.497273525758,33855.355643039366
2018-06-03 09:00:00,27345.518866841026,20730.233728395553,33938.02007835355
2018-06-03 10:00:00,27418.851482372862,20822.612389903377,33878.420052507914
2018-06-03 11:00:00,27503.181162193334,20673.104189785696,34253.19053664375
2018-06-03 12:00:00,27598.062796418355,20908.08904597468,34184.273654189645
2018-06-03 13:00:00,27702.97930075643,21054.419919020176,34840.55377487226
2018-06-03 14:00:00,27817.346176550524,21014.971968111164,34478.136295177865
2018-06-03 15:00:00,27940.516703705907,21147.827138071556,34501.77492337699
2018-06-03 16:00:00,28071.787711302735,21326.721198868458,35157.15742601366
2018-06-03 17:00:00,28210.40586479157,21518.297141140913,35382.47394314691
2018-06-03 18:00:00,28355.574402770864,21610.47238754483,35351.13220989154
2018-06-03 19:00:00,28506.4602515384,21980.562040333618,35295.16617333533
2018-06-03 20:00:00,28662.20144198351,22033.929498247864,35307.272370333405
2018-06-03 21:00:00,28821.914750047294,21935.961803285943,35333.14932422677
2018-06-03 22:00:00,28984.703479567004,22811.448713437312,35292.0663796989
2018-06-03 23:00:00,29149.665305822036,22215.984450937536,36146.65690178103
2018-06-04 00:00:00,29315.900097096302,22514.816771727583,36179.156509448876
2018-06-04 01:00:00,29482.517632419916,23078.38525268199,36444.24076118136
2018-06-04 02:00:00,29648.645135613056,22796.283825839946,36483.14326481985
2018-06-04 03:00:00,29813.434547824538,22859.399008705404,36569.188456485695
2018-06-04 04:00:00,29976.069464359603,23300.793804798526,36670.76099648008
2018-06-04 05:00:00,30135.771665847486,23148.024941060638,37113.54796504618
2018-06-04 06:00:00,30291.807178917665,23421.462858473475,37362.181359182556
2018-06-04 07:00:00,30443.49180699015,23887.55516206049,36920.08324137101
2018-06-04 08:00:00,30590.19607873544,23907.45590111065,37166.781912269784
2018-06-04 09:00:00,30731.349568129637,23643.94840431262,37221.225671790824
2018-06-04 10:00:00,30866.44454805625,24382.613833721858,38132.84784896252
2018-06-04 11:00:00,30995.03894697578,24645.109114933945,38060.03668157042
2018-06-04 12:00:00,31116.758586489093,24454.852120923184,37394.829486143375
2018-06-04 13:00:00,31231.298685794674,25123.152998936377,38183.56383740891
2018-06-04 14:00:00,31338.424627940414,24534.336789852983,38032.047856592166
2018-06-04 15:00:00,31437.971990817827,24836.344992675444,38433.19110204423
2018-06-04 16:00:00,31529.845854372754,24940.549193502797,37980.53159495856
2018-06-04 17:00:00,31614.01940383603,25017.602092634013,38614.55903718392
2018-06-04 18:00:00,31690.531856438865,25435.295947393242,37950.65541537563
2018-06-04 19:00:00,31759.485746511386,24882.28455617384,38770.30155292149
2018-06-04 20:00:00,31821.043611136298,25143.850878603786,38495.47811325019
2018-06-04 21:00:00,31875.42412469469,25239.08298854504,38887.3330650673
2018-06-04 22:00:00,31922.89773640581,25501.538607846036,38307.99464951097
2018-06-04 23:00:00,31963.781870289407,24955.342869211156,38618.96563572174
2018-06-05 00:00:00,31998.435751049725,25198.547529668984,38798.60291545308
2018-06-05 01:00:00,32027.254922908607,24951.462355225667,39270.12566760107
2018-06-05 02:00:00,32050.665531279476,25408.722849672595,38754.47688584617
2018-06-05 03:00:00,32069.11843861913,24791.168448032466,38605.430232557046
2018-06-05 04:00:00,32083.083246990125,24812.293799345138,39101.76831012964
2018-06-05 05:00:00,32093.042299646597,25585.692102706573,38407.2798452409
2018-06-05 06:00:00,32099.484733174486,25123.518908110396,38753.98369471086
2018-06-05 07:00:00,32102.90064989389,25720.438965906742,38950.36292242152
2018-06-05 08:00:00,32103.77547763181,25333.66339145396,39001.1397500563
2018-06-05 09:00:00,32102.584580612795,25678.939086707218,38552.5024702611
2018-06-05 10:00:00,32099.7881809274,25387.25592384517,38883.57339200965
2018-06-05 11:00:00,32095.82664531078,25601.11623878014,38978.317899636146
2018-06-05 12:00:00,32091.11618636659,24890.612370695675,38825.76990357785
2018-06-05 13:00:00,32086.04502137849,25571.966505879198,38565.98844197808
2018-06-05 14:00:00,32080.9700252895,25232.689569913502,38589.13081918682
2018-06-05 15:00:00,32076.213907532376,25721.5609530801,38794.04618482672
2018-06-05 16:00:00,32072.062935181788,25784.313384458877,38589.983493986314
2018-06-05 17:00:00,32068.76521745631,25405.967079745977,39007.81708908187
2018-06-05 18:00:00,32066.529559117105,25417.241771700283,38874.393884480334
2018-06-05 19:00:00,32065.52488270081,25295.02007541968,39149.512283193
2018-06-05 20:00:00,32065.880212157994,25440.913224375137,38284.917421091806
2018-06-05 21:00:00,32067.685203113866,25802.715089066667,39081.64473423968
2018-06-05 22:00:00,32070.991198046962,25097.682224089534,38807.67137671965
2018-06-05 23:00:00,32075.81277796991,24942.214112975587,38431.26643948563
2018-06-06 00:00:00,32082.129776079848,25092.107207960933,39120.808636728
2018-06-06 01:00:00,32089.889713102213,25230.17012101705,38512.19050770799
2018-06-06 02:00:00,32099.010609058914,25011.60866056281,38313.549438621674
2018-06-06 03:00:00,32109.38412169199,25225.232694412647,38800.71320077721
2018-06-06 04:00:00,32120.87895813966,25621.660224076702,39212.10541699117
2018-06-06 05:00:00,32133.34450342517,26021.27322784694,38976.64883659912
2018-06-06 06:00:00,32146.614607234787,25795.094885160346,38811.77939213695
2018-06-06 07:00:00,32160.51146900949,25138.331427198005,38889.68346785428
2018-06-06 08:00:00,32174.849560944323,25002.782542037752,38975.96303154708
2018-06-06 09:00:00,32189.439528702307,25621.78547464755,38608.78057015188
2018-06-06 10:00:00,32204.092010776058,25588.484778486807,39034.933105650525
2018-06-06 11:00:00,32218.62131939848,25214.302233498314,38936.7819795602
2018-06-06 12:00:00,32232.848928530155,25195.61134449328,38844.61641652148
2018-06-06 13:00:00,32246.606717865037,26150.163131012712,38555.98036888888
2018-06-06 14:00:00,32259.73992595692,25513.879182864534,39187.56793744516
2018-06-06 15:00:00,32272.109770224342,25134.139741509585,39140.322300283646
2018-06-06 16:00:00,32283.59569691265,25545.62133068643,38690.947804637704
2018-06-06 17:00:00,32294.097229855164,25168.270544872557,38827.05207233402
2018-06-06 18:00:00,32303.53539306173,25928.59326856187,39232.72374492468
2018-06-06 19:00:00,32311.8536886343,25100.001673435607,38937.00189387093
2018-06-06 20:00:00,32319.018618303115,25983.02796790265,39357.959289086684
2018-06-06 21:00:00,32325.019743710935,25402.014995503152,38972.26498832156
2018-06-06 22:00:00,32329.869287511032,25359.01271662305,39003.616563910844
2018-06-06 23:00:00,32333.601284263885,25037.896521917817,38938.249343164556
2018-06-07 00:00:00,32336.270296836126,25145.714434952108,39008.00402712034
2018-06-07 01:00:00,32337.949720557823,25674.905155718854,39268.85004007129
2018-06-07 02:00:00,32338.729703577494,25559.359282605223,39196.37800113362
2018-06-07 03:00:00,32338.71471768708,25462.811402225394,38963.09333588714
2018-06-07 04:00:00,32338.020819223246,25052.498393878905,39282.34997960802
2018-06-07 05:00:00,32336.772644384742,25058.073020060787,38897.05248120223
2018-06-07 06:00:00,32335.100187555527,25719.21152940084,39436.43474496372
2018-06-07 07:00:00,32333.135414628236,25862.592967405213,39104.210932656606
2018-06-07 08:00:00,32331.008766137104,26295.31380249091,39541.95208159912
2018-06-07 09:00:00,32328.84560702065,25296.806668435973,39038.73941846048
2018-06-07 10:00:00,32326.762681006385,25975.011077862735,39198.552280121316
2018-06-07 11:00:00,32324.86462811877,25347.493250743148,38849.144364353706
2018-06-07 12:00:00,32323.240623249185,25840.990121691117,39611.73231062467
2018-06-07 13:00:00,32321.961192681218,25523.305943932002,39065.94523827884
2018-06-07 14:00:00,32321.075263315033,25500.01437789435,39291.17409601053
2018-06-07 15:00:00,32320.607496583347,25376.47198970969,38854.353088159776
2018-06-07 16:00:00,32320.555955566237,25453.487897853716,38815.82607444778
2018-06-07 17:00:00,32320.890149432365,25422.369056741427,39340.839712343
2018-06-07 18:00:00,32321.54949465304,25872.051386635387,38920.323304489735
2018-06-07 19:00:00,32322.442226782394,25891.0038937017,39670.87077153323
2018-06-07 20:00:00,32323.444790758593,25693.496970105243,38315.51376105183
2018-06-07 21:00:00,32324.401731202073,25732.25066285286,38892.55005873391
2018-06-07 22:00:00,32325.12609743141,25716.522319217802,38796.350902760736
2018-06-07 23:00:00,32325.40037092223,25808.239633165347,38769.733535958905
2018-06-08 00:00:00,32324.977915676514,25282.133839410144,38861.143957374545
2018-06-08 01:00:00,32323.584944742564,25756.20948548839,39364.98499128686
2018-06-08 02:00:00,32320.92298880896,25940.263951022145,38738.225968889434
2018-06-08 03:00:00,32316.67184568213,25474.142131932807,38672.7777282407
2018-06-08 04:00:00,32310.492982444408,25558.828097264122,39222.09544859225
2018-06-08 05:00:00,32302.033355551168,25441.259443616065,39470.110912982775
2018-06-08 06:00:00,32290.929607674134,25608.9650292986,39267.20243994649
2018-06-08 07:00:00,32276.812594521496,25819.041261966246,38663.77829636883
2018-06-08 08:00:00,32259.31218943584,25558.99157964781,38796.49092108009
2018-06-08 09:00:00,32238.062309056884,25295.03364217635,39032.4830473387
2018-06-08 10:00:00,32212.706099349656,25691.683295347695,38967.71856573469
2018-06-08 11:00:00,32182.90121814549,25508.91498649494,38856.91360691159
2018-06-08 12:00:00,32148.325147892483,25638.449296480485,39012.116197492796
2018-06-08 13:00:00,32108.680470765063,25431.05398828874,39375.344991847196
2018-06-08 14:00:00,32063.700037546965,25315.09384071237,38954.23669946983
2018-06-08 15:00:00,32013.151961860985,25267.43859262891,38653.93220700358
2018-06-08 16:00:00,31956.84437231046,25571.02045463496,39024.863838364705
2018-06-08 17:00:00,31894.6298570017,24934.932235933018,38540.17235276161
2018-06-08 18:00:00,31826.409537606844,25152.62604218323,38622.62258595445
2018-06-08 19:00:00,31752.13671382682,25015.31273415472,38752.55094332517
2018-06-08 20:00:00,31671.820023215354,25040.993533929413,38240.07530795668
2018-06-08 21:00:00,31585.52606657654,24519.935490908196,37590.622289684114
2018-06-08 22:00:00,31493.381454975937,24904.948641172574,38380.357171356394
2018-06-08 23:00:00,31395.574240457878,24601.090323209206,38307.39707067974
2018-06-09 00:00:00,31292.35469974872,24450.785281422584,37643.99558128741
2018-06-09 01:00:00,31184.035447569793,24051.174778057975,37491.46066936353
2018-06-09 02:00:00,31070.99086363889,24651.991739312194,38183.409874343924
2018-06-09 03:00:00,30953.655825680384,24093.09775649456,38012.455258337395
2018-06-09 04:00:00,30832.52374896622,23468.577053098772,37322.56661233658
2018-06-09 05:00:00,30708.143940839993,23693.848384052337,37308.90221140188
2018-06-09 06:00:00,30581.118287186167,24022.01583173412,37720.12244387648
2018-06-09 07:00:00,30452.097295920834,24001.32161228022,37216.15920008957
2018-06-09 08:00:00,30321.775530129857,23140.53130472599,36972.426258818596
2018-06-09 09:00:00,30190.88647128482,23441.515296506266,37010.83339757185
2018-06-09 10:00:00,30060.196860274067,23503.893283129953,36825.06913163812
2018-06-09 11:00:00,29930.500569990458,22847.67320604137,36282.41618158067
2018-06-09 12:00:00,29802.61206986917,23187.52028802655,36308.952726290576
2018-06-09 13:00:00,29677.359547952543,22886.624725449554,35951.67099231672
2018-06-09 14:00:00,29555.577760437627,23111.844429261615,35943.59621853874
2018-06-09 15:00:00,29438.10068280129,22926.420041524885,36029.10393354438
2018-06-09 16:00:00,29325.75403960622,22318.791757431718,36166.158184285436
2018-06-09 17:00:00,29219.34779185091,22702.175170901748,36149.33352021629
2018-06-09 18:00:00,29119.66866232245,22238.30958261036,35747.26291808801
2018-06-09 19:00:00,29027.472779436615,21988.72750483555,35196.214313288336
2018-06-09 20:00:00,28943.478519501412,22346.993756889806,35966.76264978019
2018-06-09 21:00:00,28868.359625519613,22186.33460252334,34981.75877250844
2018-06-09 22:00:00,28802.738678423644,22080.208045834068,35767.16904640081
2018-06-09 23:00:00,28747.180992881218,22079.2045591728,35867.760727820765
2018-06-10 00:00:00,28702.189005777655,22424.5329392705,36058.663942363324
2018-06-10 01:00:00,28668.19722027251,21661.674424452354,35622.23773163849
2018-06-10 02:00:00,28645.567762411978,22047.34174334755,35302.18275634503
2018-06-10 03:00:00,28634.586600988794,21628.004369438964,35038.91475305343
2018-06-10 04:00:00,28635.460473957868,22028.868807257233,35349.43000966311
2018-06-10 05:00:00,28648.314557205027,21906.591255094667,36039.031616761036
2018-06-10 06:00:00,28673.19090337038,22014.83366828796,35221.65360290808
2018-06-10 07:00:00,28710.047669927113,22156.282070038225,35166.59754357453
2018-06-10 08:00:00,28758.75914714818,21840.44463898599,35710.421154239186
2018-06-10 09:00:00,28819.11658774381,21920.77427118673,35370.04610513361
2018-06-10 10:00:00,28890.82983105204,21901.582155791653,35199.19002244456
2018-06-10 11:00:00,28973.529706051933,22432.904405847126,35715.887597904046
2018-06-10 12:00:00,29066.77118877624,22398.152504567068,36149.30996245732
2018-06-10 13:00:00,29170.037281286226,22441.35903269829,35826.90498428983
2018-06-10 14:00:00,29282.743571730163,22899.688617829976,36311.50698463457
2018-06-10 15:00:00,29404.24342725007,23108.88128778125,36981.58612516768
2018-06-10 16:00:00,29533.833764597606,22736.953207266422,36668.98892907952
2018-06-10 17:00:00,29670.761337321303,22331.631072099313,36817.26090225992
2018-06-10 18:00:00,29814.229472553667,23320.23462281196,36869.972652189375
2018-06-10 19:00:00,29963.4051855441,23578.95172179753,36810.534843657726
2018-06-10 20:00:00,30117.426596548867,23678.605383541777,36909.56953201407
2018-06-10 21:00:00,30275.41057127481,23006.66223602774,37253.40352046757
2018-06-10 22:00:00,30436.46050375529,23521.34671150521,37249.1017505773
2018-06-10 23:00:00,30599.674159859853,23896.9360154956,37681.09084011968
2018-06-11 00:00:00,30764.15149887176,24094.2059990306,37436.09267879944
2018-06-11 01:00:00,30929.002391201408,24216.227374118618,37538.17320752273
2018-06-11 02:00:00,31093.354152458443,24133.648011381323,37602.4818358417
2018-06-11 03:00:00,31256.358815946605,24506.517402848607,37620.63878289098
2018-06-11 04:00:00,31417.200069536913,24534.383174295726,38205.26955093777
2018-06-11 05:00:00,31575.099786781095,24400.420537160964,38348.316675328126
2018-06-11 06:00:00,31729.32408760629,24844.932875027585,37956.05949981557
2018-06-11 07:00:00,31879.188869136233,25902.30581562982,38722.225409698774
2018-06-11 08:00:00,32024.064754042673,25720.383433731786,39236.062349482854
2018-06-11 09:00:00,32163.381410716112,25187.585855426656,38829.8148482491
2018-06-11 10:00:00,32296.631206789752,25301.985091374114,39060.84426837649
2018-06-11 11:00:00,32423.3721658525,25502.783974150152,39422.14001245796
2018-06-11 12:00:00,32543.230204939267,25902.859597330127,39273.08112492006
2018-06-11 13:00:00,32655.900639056665,25827.03976174138,39712.383214066795
2018-06-11 14:00:00,32761.14894737868,25881.20593171479,39320.45574372041
2018-06-11 15:00:00,32858.81080428224,26439.52048388254,39572.05524098752
2018-06-11 16:00:00,32948.79138650555,26495.271704322317,39686.38246325325
2018-06-11 17:00:00,33031.063976407415,26189.591216477507,40083.396536893895
2018-06-11 18:00:00,33105.667888654876,26554.238042030127,39745.78356978648
2018-06-11 19:00:00,33172.70575533605,26154.625088959947,40098.0091521081
2018-06-11 20:00:00,33232.340211609975,26781.14047290583,39598.59350470987
2018-06-11 21:00:00,33284.79003022623,26343.546509132102,40234.71483793967
2018-06-11 22:00:00,33330.32575908182,27207.380395756947,39944.37645764554
2018-06-11 23:00:00,33369.26492117096,27073.98408277436,39741.932563111266
2018-06-12 00:00:00,33401.966840453635,27021.461612252977,40229.3662842163
2018-06-12 01:00:00,33428.827160711284,26686.757715879517,40318.88995259747
2018-06-12 02:00:00,33450.27212717602,27069.943361890266,40403.24549673684
2018-06-12 03:00:00,33466.752702429156,26342.371907952187,40570.02795438353
2018-06-12 04:00:00,33478.73858890813,26086.05651358992,40185.32944394943
2018-06-12 05:00:00,33486.71223051756,26620.036060428127,40566.58897835892
2018-06-12 06:00:00,33491.162864752965,27062.244736043864,39956.13397185354
2018-06-12 07:00:00,33492.58069510032,26644.026074400586,39825.97897331255
2018-06-12 08:00:00,33491.451250814454,26649.306781314353,40097.300404922295
2018-06-12 09:00:00,33488.24999778747,26694.959250958927,40392.55541894301
2018-06-12 10:00:00,33483.43726002294,26853.568324398857,40200.2341482352
2018-06-12 11:00:00,33477.45350640857,27039.58855306883,39773.87024260592
2018-06-12 12:00:00,33470.715051929816,26834.7113633358,40324.61881178032
2018-06-12 13:00:00,33463.61021648424,26924.967310254655,40401.736193687044
2018-06-12 14:00:00,33456.49597784975,26365.4536496969,39773.129766426784
2018-06-12 15:00:00,33449.695148513965,26810.031101966866,40163.924356122996
2018-06-12 16:00:00,33443.494098816125,26543.63613531579,40555.161265708084
2018-06-12 17:00:00,33438.14104145393,26636.871105982576,39893.37573406858
2018-06-12 18:00:00,33433.84488486384,26517.44732727929,40012.72735881778
2018-06-12 19:00:00,33430.774655459936,26804.2082697474,40067.46816812041
2018-06-12 20:00:00,33429.0594812605,26987.022799648013,40469.84992346592
2018-06-12 21:00:00,33428.78912215256,26991.932974135474,39842.44159288927
2018-06-12 22:00:00,33430.015025048604,26638.474553176697,40409.306941531984
2018-06-12 23:00:00,33432.751875588496,26924.574529577487,40928.487825413154
2018-06-13 00:00:00,33436.97961175067,26669.264692312212,40203.54895325471
2018-06-13 01:00:00,33442.645859222874,26719.70000712202,40597.95389177666
2018-06-13 02:00:00,33449.668743142865,26959.015473168056,40207.15521373085
2018-06-13 03:00:00,33457.94002653709,26985.02944218695,39884.89496334477
2018-06-13 04:00:00,33467.32852197672,26964.820104066977,40329.453241263516
2018-06-13 05:00:00,33477.68372005565,26966.317141936317,40130.82863671562
2018-06-13 06:00:00,33488.83957618042,27013.983957450437,40254.77299028186
2018-06-13 07:00:00,33500.61839564849,26303.58658872064,40229.157862534856
2018-06-13 08:00:00,33512.834756641256,26601.503641723222,40500.46196807296
2018-06-13 09:00:00,33525.29941093781,26833.10016401337,40225.16277565921
2018-06-13 10:00:00,33537.82310325749,26708.77161793053,40532.237672896365
2018-06-13 11:00:00,33550.22025219236,26673.10389985818,40467.87047199497
2018-06-13 12:00:00,33562.31243815674,26858.63151498629,40327.416380227
2018-06-13 13:00:00,33573.93164741258,26959.92161586827,39992.843581617024
2018-06-13 14:00:00,33584.92322517968,26251.949948257876,40086.37205490319
2018-06-13 15:00:00,33595.14849563646,27496.30752000485,40352.70933828699
2018-06-13 16:00:00,33604.48701188284,26799.61043500965,40188.65042063783
2018-06-13 17:00:00,33612.83840468224,27129.83774256627,40125.26914122885
2018-06-13 18:00:00,33620.12380506002,27238.62522325071,40391.014598197566
2018-06-13 19:00:00,33626.28682220414,27340.46464924096,40558.68641861903
2018-06-13 20:00:00,33631.29406500226,26889.68562960001,40269.61679083711
2018-06-13 21:00:00,33635.13520231505,26733.43955044563,40958.866309947676
2018-06-13 22:00:00,33637.82256407399,26533.01446247291,40064.812101752046
2018-06-13 23:00:00,33639.39029216578,27141.721259714308,40503.457422866224
2018-06-14 00:00:00,33639.893056837296,27040.46236759239,40630.44316086157
2018-06-14 01:00:00,33639.40436083554,26520.01953314789,40794.7983250292
2018-06-14 02:00:00,33638.01445976435,27750.33251472996,40643.77412251795
2018-06-14 03:00:00,33635.82793290386,26527.427274774993,40609.507931603526
2018-06-14 04:00:00,33632.96094409749,26570.5714780227,40216.6707096159
2018-06-14 05:00:00,33629.53823708242,26902.25074926998,40323.871150361614
2018-06-14 06:00:00,33625.6899137891,26726.980113077054,40448.90610570649
2018-06-14 07:00:00,33621.54804767067,26790.62869296964,40356.85227588528
2018-06-14 08:00:00,33617.24318681925,27204.89712894134,40150.036700266384
2018-06-14 09:00:00,33612.900803734534,27266.18650204682,40837.95279042875
2018-06-14 10:00:00,33608.637749707144,27061.63112891766,39680.10964891453
2018-06-14 11:00:00,33604.558772297925,26491.175958150634,41132.05590028869
2018-06-14 12:00:00,33600.75315393001,26706.311917632396,40849.87304487465
2018-06-14 13:00:00,33597.291528390866,26967.70128286801,40213.004092535586
2018-06-14 14:00:00,33594.222930056756,26507.063593321996,40097.32857025877
2018-06-14 15:00:00,33591.57212781011,26680.034045732038,40286.52727137862
2018-06-14 16:00:00,33589.33729213074,26875.808288570963,40802.494968165935
2018-06-14 17:00:00,33587.488039555166,26755.773626967395,40152.2067935531
2018-06-14 18:00:00,33585.963893866014,27207.634560403927,40321.542726947744
2018-06-14 19:00:00,33584.67319787723,26476.90504771995,40198.5852964769
2018-06-14 20:00:00,33583.4925037276,27053.931832108938,40612.77902547362
2018-06-14 21:00:00,33582.26646316875,27104.261871139974,40257.7167709412
2018-06-14 22:00:00,33580.80823258572,26364.432839423458,40252.98427390281
2018-06-14 23:00:00,33578.90040044091,26617.904826060083,40748.21722160925
2018-06-15 00:00:00,33576.29643764392,26708.000783544223,40558.33307088631
2018-06-15 01:00:00,33572.722664062945,26490.60069146539,40001.63760074459
2018-06-15 02:00:00,33567.8807171163,27239.846494171896,40542.55917575305
2018-06-15 03:00:00,33561.45050123664,26851.80721744168,40371.064184188086
2018-06-15 04:00:00,33553.09359004282,27194.385345222476,40514.09227093934
2018-06-15 05:00:00,33542.457046405645,26830.809575022544,40322.62493728775
2018-06-15 06:00:00,33529.17761930161,26828.900689951988,40396.524252374875
2018-06-15 07:00:00,33512.8862706293,26877.070939722267,40123.489023038404
2018-06-15 08:00:00,33493.212979795404,26181.37035535204,40376.0499586641
